1.657,0.75456,1.1612
1.6854,0.63446,-0.15488
1.4917,-0.22794,0.38642
1.5539,0.46486,-0.054403
1.3005,-0.36513,0.089312
1.1153,0.17588,-0.42527
1.2412,0.78199,0.29308
1.2987,0.3576,-0.49916
0.89737,1.0212,0.12183
1.4858,1.1455,1.1911
1.6284,0.55939,0.37948
0.91468,0.4916,-1.4931
0.49893,1.444,-0.041197
1.4563,1.0677,1.6168
2.0278,0.5278,0.39715
1.5756,-0.84449,-0.14006
1.1325,0.41183,-1.3878
0.62121,0.66713,0.15158
1.5051,2.0611,1.4787
1.6649,0.43035,0.041221
1.5234,1.0657,0.31485
1.4896,0.95244,0.78212
1.6017,1.6821,0.2152
1.1349,0.14665,-0.063074
0.87095,0.9272,-1.4572
0.83038,1.0502,1.5196
1.7975,0.64344,0.47468
1.5367,0.23905,0.32883
1.2607,0.28233,-0.74461
0.79715,1.8839,-0.94644
0.25705,1.113,-0.47887
0.8448,0.14656,-0.057779
1.1653,1.0752,-0.11751
1.6057,1.2256,1.8198
2.0892,0.93825,0.72127
1.2985,-0.40796,-1.2004
0.76359,0.16041,-0.25067
1.0363,0.73869,-0.29681
1.0987,0.62528,0.7352
1.2728,0.76458,-1.0564
0.73628,0.93756,-0.14317
0.57027,-0.20237,-1.4441
0.51129,0.25245,-0.30278
0.91524,-0.12148,-0.18481
0.93012,1.5074,-0.96778
0.22472,0.60155,-0.73144
-0.39936,0.42741,-3.652
-1.2121,2.3401,-2.0195
-0.39306,2.3516,0.15559
0.79165,0.76158,0.54249
1.1146,0.71176,-0.47652
1.572,0.40811,1.77
2.4247,-0.30828,1.3881
2.4762,1.098,0.56877
1.1542,0.52176,-1.0553
0.7075,0.93871,-0.22004
1.1374,-0.050261,0.87823
1.6935,-0.090024,0.33516
1.4337,-0.3205,-0.18184
0.96657,-0.02302,-0.82224
0.91004,1.5333,0.13561
1.277,1.0629,0.91803
1.1211,1.5041,-0.75364
0.11835,0.37385,-1.752
0.3342,0.80911,0.3894
1.4082,-0.067506,1.2171
2.1423,1.036,0.70816
1.0218,1.1003,-1.5737
0.64874,0.35181,0.63202
1.0912,0.77644,-1.0054
0.69664,0.64425,-0.61445
0.92847,1.3682,0.34412
1.4973,1.0659,1.8199
2.499,1.7577,1.6781
2.332,1.1598,0.90664
1.847,0.092841,0.76122
2.422,1.2112,2.1555
2.1777,-0.37182,-0.20672
0.96236,-0.6007,-1.6532
0.58673,0.84865,-0.33749
1.3174,0.076959,1.5014
1.8837,1.0051,0.14627
1.3941,0.28057,0.46363
1.0099,1.7165,-1.5908
0.6024,1.6833,1.3418
2.0458,0.52834,1.8667
2.0048,0.47856,0.12324
1.3961,0.51688,-0.15076
0.77734,0.98468,-1.2592
0.68506,1.186,0.41086
0.77962,0.90629,-0.81705
0.70396,-0.33033,-0.48959
0.85955,1.1467,-0.32472
0.81339,0.075043,0.082259
1.5943,1.0959,0.81406
1.473,2.0063,0.27149
1.553,0.30717,1.4492
2.3414,0.72717,1.3241
2.2589,0.25918,0.71296
1.9121,0.30917,0.54069
1.8954,1.2527,0.70622
1.0469,0.63672,-1.5104
0.24502,1.3918,-0.6986
0.32906,1.3304,-0.6891
0.54545,1.2804,-0.42217
0.74996,1.5984,-0.58711
1.0612,1.4751,1.0033
1.9992,1.182,1.332
1.8504,0.7938,0.020317
0.98578,0.10922,-0.71667
0.41518,-0.13358,-1.6548
0.62183,0.96321,0.7005
1.7666,0.91894,0.91139
1.9825,-0.10092,0.60731
1.6437,0.46219,-0.058704
1.4391,0.57245,0.20491
1.32,0.73224,-0.29021
0.93988,-0.08479,-0.021221
1.3665,1.4487,0.031152
0.87892,0.78788,-0.60071
0.59085,0.41035,-0.043634
1.1272,0.42149,0.40504
1.2273,0.94434,-0.68776
0.4822,0.76873,-1.35
0.22568,0.64178,-0.82058
1.1518,0.85506,1.4639
2.3252,-0.74672,1.4595
1.8393,-0.87833,-1.3724
0.77596,1.7687,-1.0472
0.5211,1.0573,0.46094
2.0011,1.5522,2.3543
2.2355,0.96067,0.015855
1.8341,0.48963,1.6448
2.0066,0.97212,-0.020417
1.8809,-0.4572,1.1867
1.9404,0.84987,0.21157
1.9998,-0.27638,1.7018
1.9891,-0.4625,-0.54674
1.1467,0.39608,-1.2408
0.4161,-0.0044819,-0.64935
0.4739,2.1028,-1.2837
0.15653,1.9345,-0.50872
0.33893,1.8567,-0.46144
0.15498,1.2873,-1.1595
0.62293,2.8955,1.0748
1.3097,1.8897,0.18443
0.90946,1.1447,-0.98563
1.0021,1.1163,1.5243
2.0356,1.7499,1.6415
2.1777,0.83856,0.92762
1.8007,-0.092607,0.16406
1.1589,0.83529,-0.81131
0.59681,0.351,-0.75787
0.39396,0.51649,-0.86977
0.44787,0.9284,-0.47142
1.1673,0.91876,0.97402
1.3902,0.34401,-0.16787
0.77608,0.36195,-1.2255
0.82399,-0.40084,0.81949
1.4581,0.31106,-0.61926
0.77542,0.35028,-0.721
0.75974,1.0737,-0.22074
0.85898,1.1901,0.34465
1.3496,-0.16701,-0.045847
1.3084,-0.050929,-0.042423
1.3526,-0.070952,0.82571
0.90204,0.25825,-2.3098
-0.0019343,0.25042,-0.25155
0.23154,-0.39313,-1.7454
0.50952,1.2569,0.13148
0.64322,1.7017,-1.2502
0.43961,1.5866,0.20518
1.1364,2.0896,0.47917
1.1008,1.4033,-0.18119
1.1365,1.4015,1.358
1.7247,1.1055,0.35473
1.5936,0.55702,0.76837
1.8665,1.909,0.65047
1.3168,1.582,-0.097627
1.284,0.71836,0.64473
1.2773,0.72027,-0.10557
0.65787,-0.22125,-1.5456
0.40495,0.058127,-0.41181
0.90731,1.2119,0.46644
1.1461,-0.29054,0.074736
1.3351,0.78037,-0.040243
1.1246,1.1257,-0.0016696
1.0266,-0.046336,-0.37699
1.2074,0.77241,0.6766
1.1539,0.65818,-0.16229
1.3331,-0.72284,1.1577
2.367,0.79018,0.48328
2.2882,-0.97807,1.9369
2.2159,0.14617,-0.79978
0.32489,-0.66037,-2.1998
-0.15198,1.6408,-1.6198
0.031675,2.5595,0.053687
0.55825,2.9498,0.18647
1.6195,0.060113,3.0566
2.3604,-1.7049,-0.64557
1.4324,-1.4659,0.22553
1.3849,0.44459,-1.0783
0.93269,1.5195,0.062771
0.94745,0.93923,-0.063031
0.9134,0.17278,-0.30758
1.4774,1.4059,1.6633
1.8071,0.1038,0.46257
1.7681,-0.28384,0.81376
1.9989,-0.22371,0.54505
2.5202,-1.5464,2.234
2.7189,-1.5204,-0.23655
1.9123,-1.2445,0.66591
2.1222,0.73201,0.65965
1.1745,1.9486,-1.3996
0.3204,0.84588,-0.12613
1.0453,0.87715,0.22807
1.1198,0.75015,-0.60644
1.1506,0.54013,0.96681
1.4314,0.28327,-0.66606
1.2511,0.19965,0.39075
1.6919,0.84719,1.1876
1.8053,-0.0937,-0.33
0.93852,-1.0513,-1.2275
0.75809,0.062991,-0.58426
0.13786,-0.01221,-2.2828
-0.45437,1.0187,-1.8433
-0.061689,1.8281,0.0041875
0.97512,1.0622,0.91405
1.5451,0.59439,0.65132
1.5951,0.55542,0.24457
1.4775,0.87104,0.49595
1.2273,-0.15671,-0.40506
1.004,3.0373,-0.020562
1.0248,0.069396,0.49181
1.6783,1.6629,0.60832
1.0852,0.56697,-1.2154
0.30798,1.2193,-0.85903
0.62669,0.97479,-0.10673
1.3166,0.031418,2.0017
1.9191,0.35231,-0.75494
0.65886,0.38585,-1.5065
0.33209,1.2019,-0.82654
0.37513,-0.18288,-0.5141
1.1224,1.2767,0.87636
1.6675,0.8902,1.0092
1.5551,1.6421,-0.17763
0.6764,1.3122,-1.2007
0.427,-0.01839,-0.28114
1.2099,2.2056,0.50639
1.4585,0.88053,1.57
2.0573,-0.59552,0.28542
1.2183,-0.53986,-1.0718
0.91414,0.82334,0.0023322
0.94444,2.005,-0.97075
0.559,1.8266,0.48482
1.3642,1.7545,1.4137
2.2201,0.016793,1.4947
2.4674,0.4393,0.88422
2.0172,0.004102,0.39946
1.2049,1.1693,-1.3039
0.73992,1.2671,0.59616
1.1448,1.2724,-0.64898
1.0666,0.42582,0.61656
1.6564,0.030892,0.94875
1.4521,0.61684,-0.64211
0.81983,1.0248,-0.88577
0.79313,2.1658,0.47002
0.88773,1.9154,0.31879
1.4069,1.5629,1.0221
1.9503,0.51149,1.4864
2,-0.24041,0.33615
1.5963,-0.69943,-0.27293
1.5396,-0.56963,0.36923
1.7355,0.18479,-0.32637
0.74534,0.19093,-1.3593
0.57065,0.62546,0.12857
0.65565,0.58817,-1.4028
-0.038449,1.9009,-1.6705
-0.50263,2.7286,-2.151
-0.053237,1.0164,1.2368
1.2883,1.8808,-0.0099386
1.3589,1.7543,1.204
2.0277,0.3493,1.2793
1.8917,0.60325,0.16199
1.4389,-0.76974,0.38489
1.9902,-1.1296,1.1051
1.8351,-0.21938,-0.43827
1.1389,-0.52197,-0.019288
0.99219,1.0495,-1.4949
-0.097738,-0.012984,-1.5939
0.0023195,1.0914,-0.21867
0.76281,1.703,0.6073
1.1556,-0.28839,-0.011672
0.97021,0.92007,-1.3068
0.55437,-0.58902,-0.16508
1.1232,1.7266,0.025268
1.2385,1.044,0.85151
1.968,1.3718,1.7895
1.5929,0.6784,-1.5861
0.92678,0.81933,1.2157
1.4879,0.92805,0.05694
1.274,1.0603,0.21774
1.2095,0.70171,0.36423
1.3198,1.0237,-0.13235
0.8857,0.30061,-1.4434
0.43046,1.4637,-0.47839
0.97844,1.242,0.74563
1.7209,1.7873,1.4916
2.0388,1.8536,0.9404
1.4657,1.031,-0.012277
0.90299,0.24009,-0.32628
1.1128,0.19479,0.051729
0.985,0.087319,-0.4248
0.83582,0.32602,-0.42976
1.0327,1.1803,0.4671
0.87591,0.62201,-0.77128
1.2478,1.4429,0.79138
2.6771,0.62182,4.2377
3.648,0.081381,1.0651
2.6136,-1.8581,1.6354
2.4447,0.61409,-0.047635
1.6641,0.69648,0.59083
2.1845,0.05321,2.2946
2.7224,-0.23714,0.5935
2.0127,-0.1446,0.53813
1.6808,1.1359,0.17238
1.6579,1.3502,0.83845
1.6171,1.4881,0.14964
1.1974,1.3154,-0.4779
1.3676,1.5596,0.97888
1.6646,0.88536,0.88928
2.167,-0.30463,1.8445
2.0107,-0.10352,-0.96142
0.37561,-0.15212,-1.9119
0.10144,0.28391,-0.49061
0.76622,1.6315,-0.30378
1.1351,1.2266,0.97766
1.5885,0.71959,0.66401
1.662,0.73933,0.71768
1.9152,-0.16079,1.1486
2.1789,1.2124,0.58716
1.3812,-0.18678,-0.68661
0.72691,0.10987,-0.85642
0.63148,0.11573,-1.2596
0.39107,-0.052697,-0.69258
1.1629,0.090302,0.94203
1.7085,1.1176,0.36434
1.4947,1.2866,0.025911
0.73121,0.72535,-0.877
1.2637,1.0328,2.1625
2.3614,1.3521,0.90803
1.7342,0.61341,0.46185
1.3054,0.28022,-0.1548
0.64261,0.43167,-2.0226
0.31701,0.54965,0.40905
0.99238,1.0256,0.10078
1.0561,0.49524,0.13691
1.0505,2.1137,-0.27195
0.0093399,1.7728,-2.1394
0.34405,1.6999,1.3979
1.5886,0.63107,1.0803
1.8171,1.0605,0.15808
1.9947,0.70576,1.7792
2.0832,-0.40974,-0.015169
1.0287,-0.3774,-1.3372
0.94633,0.9272,-0.15687
1.3566,0.75568,1.3212
2.1177,-0.52805,0.87361
2.0485,-0.36152,0.15702
1.4763,0.21849,-0.48329
0.87244,-0.42023,-0.44164
1.2412,0.19154,0.17506
1.0139,0.43916,-0.67817
0.40725,0.17686,-1.8156
-0.60053,1.3036,-2.8991
-0.89152,0.29185,-1.0202
-0.06451,1.8157,-1.0358
0.14633,1.2676,-0.36192
1.2346,1.6811,1.4663
1.1904,1.7868,-1.1751
0.75086,0.63796,0.8031
1.2848,0.62391,-0.52594
0.87998,1.277,-0.29022
0.92002,1.8883,0.6459
0.95164,0.076935,-0.4732
1.5963,0.56254,1.2157
1.6878,0.49942,0.002462
1.1582,-0.24073,-0.18529
1.3614,-0.32628,0.16483
1.6518,-0.16176,0.95887
1.4387,-0.47566,-0.46916
1.4923,0.72395,0.07016
1.635,0.34645,1.1775
2.0766,0.82322,0.87711
1.6861,1.7234,-0.17837
1.0089,-0.56859,0.37806
1.5819,0.8858,0.1784
0.92696,0.52456,-1.5265
0.34947,0.6249,-0.3229
0.76063,-1.0853,-0.24136
0.88777,-0.51855,-1.1245
0.50421,2.1677,-1.0131
0.14181,1.808,-0.98992
0.6536,2.2008,1.3443
2.1068,1.7277,2.7573
2.3742,1.0485,0.073197
1.5059,-0.7118,0.79069
2.3479,-0.8385,1.793
2.8251,0.23597,1.5498
2.0075,1.2768,-0.98136
0.4496,0.85828,-1.2376
0.17287,1.1372,-0.9842
0.81935,0.49795,0.59518
1.9102,1.1755,1.8315
2.1298,0.74931,0.72063
1.4835,-0.33415,-0.022808
1.7243,-0.42439,0.94764
1.0529,-0.10122,-2.283
0.40745,0.62838,0.394
1.0049,-0.01469,0.08775
1.7333,-0.027204,1.5801
2.5552,0.67756,1.606
2.749,0.32888,2.2299
2.9162,-1.0781,0.51304
0.90002,-0.043887,-3.8858
-1.5119,0.77347,-3.2736
-1.0361,0.52617,-0.42548
0.76669,2.7651,0.84699
1.134,0.78757,0.14526
1.6461,1.6808,0.60373
1.6945,0.49092,1.4259
2.0839,-0.17547,0.42768
2.1069,1.1121,1.0241
2.4931,0.1548,2.3944
2.8472,0.82995,1.8142
2.2897,1.1458,-0.4881
0.98841,0.25105,-0.72143
0.59569,-0.3512,-0.12311
1.2888,0.91691,0.2031
1.1669,0.74331,-0.38275
1.0743,0.92765,-0.28647
0.91378,0.8266,-0.015704
1.2093,1.4497,0.11359
0.86721,0.094719,-0.64855
0.59737,2.6728,-0.84092
0.55002,0.24055,0.74633
1.6985,-0.72533,1.3674
2.6095,-0.30327,1.8292
2.9164,0.67126,1.1054
1.7029,-0.044716,-1.1078
1.1038,-0.042927,0.034834
1.3815,0.43471,0.31497
1.3362,0.19462,-0.0065762
1.0034,-0.099504,-0.72744
0.67806,0.25931,-1.1284
0.59162,0.36137,-0.2127
1.2125,0.0059409,0.43016
1.4668,0.55453,0.52779
2.2369,0.056097,2.7438
2.8464,-0.71614,0.64677
2.0067,-0.2115,0.24406
1.5945,1.3066,0.19111
1.651,0.99778,1.6971
1.7325,0.1229,-0.56393
1.9809,0.063544,1.87
2.2801,0.381,0.49077
1.4804,0.10487,-0.32851
0.76532,-0.10867,-1.305
0.94811,1.5964,0.2761
0.93205,0.42915,-0.32832
0.95742,0.8236,-0.14329
0.68274,-0.0084469,-0.62312
0.81929,0.81586,-0.017607
1.3493,1.2579,1.0576
2.1051,0.91672,1.3529
2.8136,0.73331,2.3473
2.2105,-0.99029,-0.87946
1.0232,1.1028,-1.2783
0.43287,0.44127,-0.4683
0.3817,1.2628,-1.8159
0.13314,0.76884,0.012951
0.8312,2.3187,-0.30225
1.4351,1.0853,2.5677
2.1903,-0.22296,0.25845
1.5071,-1.0047,0.030405
1.4431,-0.036093,-0.39386
1.1101,0.78369,0.13456
1.393,1.4667,0.66016
1.8488,1.3215,1.295
1.9591,1.3724,0.85767
1.8672,0.56116,0.66437
1.1157,1.4814,-1.0091
0.49091,1.0832,-0.40908
0.60992,0.83081,0.18073
1.3168,1.7565,0.7732
1.8074,1.474,1.4003
2.2736,-0.051758,2.1955
2.8794,0.44068,1.3842
1.5675,-1.0017,-1.5988
0.67389,-0.38157,-0.51565
1.2115,0.57727,1.0412
1.6532,0.44817,-0.52901
1.3461,-0.29831,1.5734
1.5346,0.87815,-1.3792
0.20959,1.7667,-1.8446
-0.28653,1.006,-1.3871
-0.050461,0.38581,-0.41042
0.99709,1.37,0.8035
1.1777,0.9643,-0.80733
0.28711,1.716,-1.7704
-0.33415,1.1298,-0.91758
0.42959,1.15,0.48047
0.97996,1.7217,-0.36375
0.60837,1.9125,-0.012686
0.22381,0.81238,-1.6149
0.1419,0.71768,-0.25017
0.71843,1.3184,-0.27881
0.94743,1.2349,0.029172
0.58883,1.094,-2.1107
-0.4404,0.82717,-1.6659
0.20593,1.0153,0.27554
0.75494,1.0847,-0.71381
0.91026,1.0085,0.53422
1.1654,1.0216,-0.072568
1.6241,0.47939,1.3972
1.9762,0.41496,0.73717
0.80574,-0.72119,-2.9506
-0.63531,0.4611,-2.3161
-0.61972,1.8568,-1.6477
0.039838,1.3645,0.085646
1.0844,1.2167,1.0225
1.546,0.069852,0.39801
1.0419,-0.26884,-1.0685
0.04368,1.9448,-2.0784
-0.23288,2.7693,-0.16556
0.8808,1.9273,1.5558
1.9525,1.5423,1.3145
1.6167,0.57556,-0.70706
0.49632,1.1906,-1.2431
0.20451,0.79158,-0.91066
0.49719,1.9734,0.11176
1.4032,0.38475,1.7713
1.8347,-0.28145,-0.52332
0.93102,0.29755,-1.3864
0.43529,0.051754,-0.37362
1.3448,0.93869,1.1337
1.7944,1.9264,0.74913
1.5253,0.83194,0.46317
1.5626,0.080797,0.24987
1.4666,-0.57397,0.25909
1.195,0.37566,-2.0727
0.0076023,0.35724,-1.3735
0.1109,0.45579,-0.80631
0.073371,-0.21433,-1.4359
0.23737,1.2221,-1.0506
0.53799,0.91764,0.57502
1.0509,0.50648,-0.82668
0.23383,0.059288,-1.1848
0.82594,2.0415,0.51403
1.4773,1.7187,1.2818
2.0643,1.2871,1.3966
1.8054,1.0141,0.32235
1.8761,0.68544,1.4825
1.8786,1.7933,0.32614
1.658,1.5219,1.7095
1.9146,1.0383,0.12113
1.3041,1.851,-0.11633
1.0201,1.4023,0.1454
1.1218,1.2892,0.11708
1.4523,0.038343,1.1818
1.6059,-1.3029,-0.92021
0.597,-0.025235,-1.6504
0.5108,0.46429,-0.26585
1.5565,0.55375,1.8565
2.3396,0.52644,1.0969
1.7557,0.5974,0.14843
1.0491,1.0033,-1.6028
0.54343,0.32329,0.48136
0.99637,-0.036047,-0.6154
0.86729,-0.12546,-0.46501
1.0348,1.285,-0.14266
1.7526,0.45344,1.7582
2.2878,0.7326,0.82707
1.6357,0.35333,-0.42106
1.0204,0.32457,-0.85154
1.1556,1.4408,1.3396
1.5253,0.99651,-0.40573
1.3391,0.1368,1.2272
2.0989,2.433,1.0155
1.9526,0.040582,1.438
2.1496,0.079324,0.080587
1.2714,0.36502,-0.49273
1.3245,-0.31457,1.0199
1.7026,0.46898,-0.33405
0.88661,0.54056,-0.74682
0.9286,0.86479,-0.14499
0.66997,1.8327,-1.8789
0.15727,0.47435,0.38289
1.5633,0.8869,0.91459
1.7925,0.65394,-0.24228
1.3606,0.41395,0.42144
1.0166,0.63001,-1.2936
0.16267,0.8222,-1.7971
-0.23443,2.4406,-1.1739
0.27524,1.3855,0.65355
0.8392,1.955,-0.77639
0.90075,0.43286,0.97981
2.0805,-0.68948,1.922
2.867,0.50989,0.89084
1.4634,-0.10914,-1.1751
0.59725,0.84578,-0.96853
0.42318,1.2437,-0.60806
0.54144,1.6259,-0.25675
1.03,1.1429,1.0645
1.448,0.54057,-0.14991
1.2628,0.59371,0.1523
1.0856,0.54799,-0.31089
1.0484,0.0128,-0.22063
0.41015,0.38265,-2.1639
-0.011662,1.1423,-0.75544
0.47189,1.5925,-0.033996
1.0157,1.8011,0.15737
1.2305,-0.21048,0.89531
2.0128,0.18595,1.1276
1.8006,-0.87832,0.19759
1.6487,0.5109,0.085753
0.91861,-1.3161,-0.93664
1.3792,0.2502,1.0156
1.3587,-0.213,-1.044
1.0526,-0.23528,0.62531
1.2481,0.75194,-1.0318
0.6761,0.83059,-0.066629
0.59195,1.4573,-1.2527
0.88246,-0.26102,1.5479
1.9524,0.86529,0.36047
1.3061,0.69518,-0.43396
1.0687,0.43416,0.41721
1.5944,0.39742,0.6005
2.2548,-0.079073,2.6114
2.5768,-0.33154,0.28129
2.1267,-0.18666,1.1563
2.2283,-0.49362,0.5067
1.8269,0.12907,-0.11584
0.94898,0.88133,-1.4936
0.39163,1.1749,-0.013151
0.83176,0.57288,-0.86886
0.9174,0.73021,0.36067
0.98247,0.042917,-0.93103
0.85648,0.62231,0.33111
1.2802,1.4902,0.14045
1.1433,1.6063,0.22038
1.4713,0.17959,1.1733
1.8678,1.398,0.13694
1.1094,0.37839,-1.1765
0.45367,-0.03171,-0.57943
1.0301,1.2191,0.38856
1.77,1.1514,1.7308
1.956,-0.36512,-0.26802
1.3691,0.11136,-0.55785
1.4857,0.73643,1.1746
1.8291,1.6445,0.62024
1.1428,-0.1165,-0.5689
1.0157,1.1248,-0.14059
1.2703,1.0822,1.2697
1.8435,0.21805,1.2124
1.9241,0.34548,0.4378
1.3242,0.21057,-0.81954
1.1799,-0.63936,0.82649
1.6669,1.8869,-0.58034
0.20549,1.7765,-1.908
0.291,0.67765,0.32386
1.2216,1.1388,0.61363
1.2413,1.8637,-0.99172
0.35114,0.43507,-0.58478
0.61948,1.2518,-0.84253
0.70509,0.43874,0.20026
0.81106,0.68975,-1.4599
0.14295,0.60393,-0.92855
0.5415,0.22217,-0.13694
1.3792,1.7425,0.40075
1.9876,0.74576,2.315
2.8107,-0.3847,1.3188
1.8875,-1.4862,-1.1562
0.6572,0.84464,-1.0712
-0.21558,0.60101,-2.3305
-0.34395,0.66433,-0.19068
0.2481,1.8196,-1.1032
0.026063,0.26477,-0.79686
0.1224,2.9095,-2.04
0.092192,0.87675,1.0354
1.4489,0.40624,0.82915
1.9674,-0.58861,0.32121
1.91,0.69841,0.22509
1.2308,0.69225,-0.62232
0.40438,0.69136,-1.8754
0.14974,0.64004,-0.28404
0.68407,1.3181,0.029663
0.7161,1.1168,-0.8817
0.12028,0.4321,-1.2641
1.031,0.77987,2.5736
2.5523,0.83923,1.3396
2.5065,-0.93433,1.093
1.9017,-1.1228,-0.56172
0.54276,0.97597,-2.5592
-0.33861,0.49033,-0.69097
0.61993,1.4542,0.54994
1.353,0.42043,1.3452
1.7464,1.6277,-0.18871
1.4563,0.32432,1.048
1.725,0.49353,-0.56874
1.0727,0.94073,-0.36542
0.71685,-0.63322,-0.41945
0.66693,-0.31133,-1.4591
0.44962,0.56956,-0.22454
1.6273,1.114,2.6594
2.6096,1.3029,1.4706
1.6934,1.757,-1.248
0.19123,1.47,-2.0363
-0.44791,0.64323,-1.5001
0.38833,0.73015,1.1643
1.0454,-0.22418,-1.1229
1.0785,-0.1127,0.94757
1.7463,0.62979,-0.14767
1.3625,-0.1874,0.50628
1.3816,1.3177,-0.55877
0.42685,1.751,-1.2374
0.20828,2.1144,-0.23518
0.59619,1.9426,0.21305
0.66399,1.2751,-0.85009
0.99589,0.4506,1.1298
2.2412,-0.30797,2.2905
2.2445,0.5638,-0.14695
1.372,0.95173,-0.21872
1.3066,1.3723,0.21531
1.7087,1.5007,2.0744
2.6961,0.91961,1.8958
2.4468,0.76596,0.32181
2.2225,-0.27377,1.9249
2.5551,-0.55473,0.57778
1.6074,0.89435,-0.45543
0.85909,0.684,-1.0199
0.64502,1.0823,0.10099
0.46717,0.32502,-1.8156
-0.029179,0.67041,-1.3233
-0.22323,2.0268,-1.8572
0.13243,1.5624,1.1016
1.6028,1.5643,0.94604
1.9645,1.5799,1.4563
1.6649,-0.2414,-0.10465
0.78901,-1.3593,-1.3951
0.23159,0.29654,-2.2928
0.26599,1.1272,0.50294
1.8778,0.38393,2.4131
2.3059,-0.035066,-0.00026378
1.6252,0.16457,-0.010777
1.298,0.93211,0.0088103
1.031,-0.17927,-0.46618
0.76542,0.70438,-0.90105
0.28438,0.9671,-1.3153
-0.20662,1.96,-2.2308
-0.25991,1.0258,0.26392
0.31981,1.1543,-1.7082
0.016734,1.3623,-0.47324
0.28614,2.1774,-0.51943
0.58259,0.25489,0.54403
0.7099,2.0177,-1.799
0.40126,0.49262,0.81214
1.1344,0.84731,-0.7291
0.51584,0.86769,-1.3112
0.51365,0.88017,0.66422
0.93382,-0.32188,-0.87597
0.72028,0.27734,-0.73372
0.34602,-0.12918,-1.3312
0.35707,0.056502,-0.42348
1.0518,0.68767,1.0745
1.721,0.99523,0.68671
1.5067,0.11439,0.024799
1.3575,0.0042754,0.037953
1.0543,1.1643,-0.6153
0.75418,0.8562,0.42964
1.6242,0.55934,1.4137
1.6236,0.99103,-0.23282
1.5911,1.0561,1.1498
2.1629,2.227,1.3509
1.6906,2.8157,0.37715
1.4153,0.83481,0.20769
1.0478,-0.82465,-0.28028
1.3576,-0.23323,0.76051
1.388,0.53779,-0.80208
